,ticid,colpx,rowpx
0,337645144,46.56228109270407,1998.3660865223333
1,269810150,46.851000684213076,780.5079826157958
2,345781812,50.51079623769419,245.0375887151117
3,346300586,54.6842068196226,131.3320851403549
4,269516224,58.83847239420514,812.4405435489335
5,377815356,59.69459167500619,1005.0033925425994
6,13285318,60.157011276200436,1380.710354406853
7,434079655,60.33148030913669,1549.3265290333484
8,455954904,60.34222913551464,1748.854684832554
9,337465539,61.39865827499258,2041.605879719892
10,13211109,62.80066473949343,1415.6148398463827
11,272539879,63.36853672439218,240.6623380719291
12,279389739,63.63557821209184,912.6282750828934
13,271749568,66.9947154141243,400.9073593419545
14,272830315,71.18391904499266,220.0930702080084
15,331461570,71.94511826381293,1655.6588708538864
16,338070824,72.16594659722803,1934.6505173130731
17,272539996,73.10247323727056,252.03761894860543
18,434178307,75.20233042020827,1537.6285690111756
19,338919818,77.46031384216107,1820.7988268425088
20,13211274,78.26272848455837,1406.9520754067346
21,434269733,79.90841766575718,1350.3451838038932
22,434263449,90.35233137322304,1359.7250587476415
23,272540335,93.239635552782,252.56551831462647
24,337894888,94.95810318240886,1963.810257228298
25,378051407,96.23617144455187,699.290877278851
26,338432224,96.44668118201832,1879.843460692113
27,270545413,102.01608662988869,619.3202779434297
28,434806637,102.76005822925111,1278.267864244213
29,271746067,106.89196234923044,438.13291756044487
30,433884861,106.93242067788877,1583.1847625224534
31,338993776,106.97088187982928,1689.3287165737866
32,377900338,107.65936695906495,1001.478589619671
33,434086834,108.38001472929804,1563.8741703870026
34,13387530,112.89562210981391,1381.002320426448
35,270334246,115.11167793887769,721.2148417707782
36,434625997,118.19267572741964,1302.993077276247
37,13284088,119.85023192899288,1417.5827779849647
38,338071673,119.95503214244366,1943.820209774045
39,269821456,120.25368395958887,809.839612228865
40,378150685,121.13004497052285,696.081656956719
41,13025152,121.17093177613421,1467.3857355752762
42,270139335,123.0056911089647,768.1674538123434
43,268849142,124.3100971820244,1094.447400093672
44,270333838,124.85012689777523,739.315127084395
45,338369013,126.76575458150649,1907.4500768165694
46,270544566,127.9289774087826,644.931263775807
47,12711731,129.37715747075382,1532.547317786127
48,377814166,131.9815301118839,1019.1158436714728
49,268944966,132.20945197592556,990.3012683808107
50,434972932,132.60132478769665,1250.049251413564
51,338071955,133.80260772454193,1952.9723829281552
52,65276727,135.35382723669682,39.62127365090075
53,337551687,135.99565903000672,2034.7323976034659
54,435263876,138.01676435582766,1208.154558471247
55,433784300,138.67530522926882,1633.256706708938
56,269715426,139.96657352626826,835.8042064616485
57,269715417,140.34036197828482,836.1074798946603
58,378151204,142.794465019629,698.7950057494156
59,13212836,142.81194486828457,1431.1756774849055
60,272541526,142.8567937778085,294.43040084168337
61,470746279,145.3930065267914,125.47676465188258
62,433699239,145.67378772942232,1660.861485836606
63,434806656,149.66016975635847,1287.4443503325626
64,378049892,150.22114904967145,726.4078973865362
65,434263493,150.8659417166973,1375.9157638214206
66,65276516,151.66376088968482,52.487829245200956
67,435271254,151.6647681388191,1218.8197115059622
68,435271924,154.5406421739807,1218.011411060707
69,338431285,154.62695144962186,1890.8782811441206
70,470746468,155.42454519433113,132.71577871214885
71,378358639,157.6591384816441,93.05955674233343
72,470745455,159.60647715305925,155.0585359648419
73,272541754,162.41208291219897,287.40458039160234
74,270543670,162.9683137930581,654.1673647524738
75,269237357,164.99791949383126,918.6348470611504
76,470701347,165.94587017965222,235.79060744169925
77,455899598,166.0985242206625,1806.5029418099482
78,271918078,166.2975622120237,426.04371977360734
79,271657447,167.60956012273542,481.80388177607284
80,272537633,168.084891860765,324.6613381750368
81,456046063,173.3718469327949,1722.6018395827327
82,13213421,175.58217984446262,1439.6123059902466
83,13026234,178.9972440674509,1485.2374317462936
84,337643189,182.3508555798476,2023.2622939937603
85,270826201,182.47284588834682,592.3874574099293
86,338646086,187.76876806376328,1894.5423752606307
87,435355079,191.26150715763688,1196.7896876570676
88,13389059,193.13642748235915,1403.215147088284
89,269519794,193.1662584000493,877.9290585441748
90,338072960,193.82402907772519,1971.1357162078714
91,455867811,193.8436946090808,1833.617619659008
92,378356608,194.7954970495351,147.62190258524518
93,272042467,195.10000753367524,405.0676875236437
