,ticid,colpx,rowpx
0,274312157,50.846129626131535,603.2318947324767
1,274238240,50.929469097616824,729.20792730398
2,219479870,51.55197868267444,1912.7711933495361
3,193514657,52.3249698429605,1445.4339226064033
4,274510326,53.73300471975863,190.00461040324348
5,274242069,56.9032732238865,662.6810085884341
6,219506236,61.82566030134592,1234.1891002061134
7,193555713,62.12433682810428,1367.2792097645959
8,274312120,64.9687499365191,586.6524589526788
9,219491138,66.61824197972275,1701.6973927081733
10,357525302,70.0257378856533,18.327736466699907
11,193555745,75.56722426829393,1350.5684967811235
12,274487187,76.51559329915739,213.42894425950783
13,162690226,77.58816417283711,1194.2245022798268
14,219487439,79.19401654887453,1762.0577174265645
15,193555753,82.08459465704485,1338.5505032848275
16,274242146,85.69603658343618,645.4581840454971
17,232570970,86.50461019002981,1033.0809024552866
18,274459376,86.88748125899376,293.07241585234766
19,232568120,87.51139751851524,1051.0734034806849
20,357525332,88.89009319870163,21.397473260075053
21,274335096,89.28507319174135,514.7755535623703
22,219493356,90.84273268856536,1671.586783748237
23,313494045,98.07491563730301,937.7508891871686
24,219479795,99.439942676345,1871.2040021854589
25,274485097,101.7364743199169,260.1321300260044
26,219474354,101.94999883225607,1993.7486205529722
27,162632186,106.56935254566116,1318.2644899622414
28,274238370,107.878209143017,684.7346404544908
29,274575843,110.8354746620892,49.65051862308546
30,219477077,111.81762953712366,1937.2372630946466
31,219484594,112.35883217231287,1804.7090484762052
32,274313646,114.60857492729464,521.8328089629213
33,193552555,115.6303231998795,1373.6803481992406
34,232571526,116.85171132592728,997.1898849132083
35,313493955,116.94484583858551,921.034353069851
36,274487118,117.11563009249005,214.66642812289226
37,274383974,118.57532721641658,367.56368345646837
38,232567631,123.19952822720082,1055.1903620375926
39,162673845,124.01112919001099,1285.0535998214975
40,219496440,125.00150286215141,1587.1710293706185
41,286213345,127.42809299784805,882.5851662023172
42,162686699,128.73719525877993,1212.817603862348
43,274273805,130.00024327383704,588.484949742658
44,162686696,130.29664520930658,1212.6713145285448
45,162690543,134.95621717564202,1130.7661728533415
46,274273804,138.6129993630106,600.0573132492566
47,162693495,138.9332519238797,1118.4069806493246
48,162690116,138.9992696684372,1169.5257134007456
49,219499657,139.74124668355282,1521.819768475569
50,274553776,142.48763205923075,90.98815977640352
51,274384002,144.67175487580852,372.5095363511837
52,274455337,145.98669712911382,306.37309964184965
53,274204133,147.16275666985257,745.3506928751543
54,162690091,147.69619218231335,1162.9681619798566
55,274222402,147.93264579770374,714.5000130061163
56,274204123,148.0451524064803,734.7934258685968
57,232567586,148.22304270557453,1047.4336236671131
58,232568235,151.0826813780965,1025.1258384366868
59,162632270,157.12028868948508,1286.5227024976107
60,162619241,157.99699188915574,1352.7014361302706
61,274273757,159.47929026038332,572.3315833593401
62,162673762,163.92763337138032,1253.1158919492461
63,219485299,164.5182901669829,1738.2939401316657
64,274574529,164.9352118343586,47.47935671111887
65,219479685,165.98385297062896,1838.7862619877967
66,219487575,166.32071236991862,1693.7253940825753
67,219499731,171.09316207360956,1496.0632223255616
68,274372141,171.61523796802192,362.0480392961401
69,274575717,172.57923864354285,26.578197909196515
70,232571634,172.98566580748368,954.7261059338376
71,232568280,173.15309007313286,1007.5557390040753
72,162693396,176.37402544728897,1083.4585790170172
73,219473408,176.38132534763196,1948.563346170524
74,232570784,181.7601456390622,965.1273610362224
75,219470598,186.82022598773702,1984.7790822286718
76,162694128,187.576043876298,1048.6765172839869
77,162616187,195.26103542425327,1388.2752182707559
78,313500282,198.65757015143586,784.8434959056079
79,219481867,198.9988091102153,1769.1745119172078
80,162690651,199.82281997273472,1106.404730541877
81,274334848,202.71951413459885,445.9515107148233
82,162694156,205.4635078759219,1036.4172603592826
83,274338732,206.11764180422887,394.15247305948935
84,274456990,206.46876206454542,261.56646976221765
85,232571684,212.43765948311463,943.6523114505296
86,274240549,212.67761695838195,599.2100731490008
87,219481894,221.00290268590842,1769.5180153764054
88,162686536,222.9631774922744,1167.7703547189897
89,274509955,223.1285964971077,103.31032489712923
90,274552520,223.1596621827473,72.86532827745667
91,274508836,228.38926137739773,112.30559441321121
92,162616331,231.29432492266773,1329.7257549346127
93,162596988,232.23032654698468,1355.0263866931882
94,274222567,232.28343414822044,662.3967258234677
95,219482351,232.58279637006095,1742.520657993995
96,274552545,233.0037155795902,66.20544001435175
97,274311779,233.22345807648412,484.45578199061805
98,162689905,234.65415322129857,1093.9762554743463
99,162693278,238.51044841902416,1037.5260854902992
100,162693271,240.9879148409413,1035.6583178294784
101,417582433,241.28323970617316,2007.1435194593735
102,274337042,245.28530002179096,413.90483851369504
103,274222586,246.39794759146776,661.731472271178
104,274224568,246.69217216920413,635.8686073090485
105,274552599,252.0563144629569,52.954733686833464
106,162689865,253.429263651731,1089.9382034951018
107,313548505,253.60512368227103,731.5155043247096
108,219470695,254.99319731803539,1940.8823995330813
109,162616370,257.3989949874753,1328.1226265981684
110,219479522,259.15426409592345,1750.0530220990381
111,162590870,259.4714736475792,1463.4087464283914
112,232570633,260.5210885429228,921.7952381763223
113,274313970,263.0571074273988,436.57204560219884
114,274222623,263.9763163271756,639.6769473886012
115,219484867,273.2082936868717,1666.0012005993035
116,162616410,276.5703105714566,1303.8892411178529
117,219481986,277.50092394956715,1712.6385051671286
118,219484862,277.7390214352431,1675.4661055243039
119,219468632,282.461246177346,1934.988372935352
120,162594193,282.6412895757753,1358.0203768939164
121,274486759,284.70871597913026,109.61437674029705
122,274385511,285.86445067094667,253.07885485741727
123,162690837,287.3367646300693,1029.6902325485773
124,232567328,288.78347662571167,968.883923011414
125,219485088,288.88202965747496,1647.7755117914464
126,274334693,289.5244560460836,404.369402973294
127,232571854,290.04089922489675,870.0405644016562
128,219485085,290.3464128569961,1644.6107926164925
129,162594222,292.7459442389518,1339.5376084743227
130,230228904,292.94049032389864,130.90706141545272
131,162632527,294.24648939119845,1188.516859037669
132,274385489,295.8137172178586,246.96444875968868
133,417574741,303.0026154096031,1973.1954451854235
134,162632554,304.22963129191083,1171.618540407051
135,274509791,306.1510973689498,50.16571363337718
136,274385458,307.5760088146637,239.92847048709604
137,417570551,307.82618324086184,2016.9163666672766
138,417570566,308.85341905905585,2038.822641352019
139,219487791,312.6373899867256,1594.0962559958566
140,274508989,314.11240328783333,85.68358235322968
141,274275846,314.3321472657965,467.9226899645629
142,219476759,314.65156656847097,1765.8468475459606
143,219476398,315.34326067729853,1785.7959882780392
144,162689748,315.86271383115917,1046.3874950911566
145,162775288,318.57330558006834,966.6155522600118
146,219479441,320.17677115106954,1718.5213982101513
147,1200951312,323.2723220093384,1677.6050223273812
148,274203765,325.61932134668234,632.3321441282376
149,219482182,329.35013809318036,1655.9855308886133
150,274202202,329.9200290798538,649.5257868272466
151,162553144,330.3227596077308,1543.7254556860375
152,274455739,333.54734714787537,214.18422179312
153,274455751,334.04709775271664,206.98461697286643
154,417572785,334.07120646208983,1982.2733787807208
155,162616489,336.0994257269421,1275.48699696493
156,274455775,342.7937818602251,199.22470714235538
157,274509064,344.8365282442673,54.59818075815968
158,162689683,345.83002819101785,1020.9739958333063
159,286213739,353.0124144763323,740.8630681878876
160,1201050893,353.0289827752311,740.8602306140103
161,162594341,353.64320059683473,1302.565604669914
162,1201055908,354.107689104783,1141.0009998419976
163,286213745,355.12831868289254,739.8888338879009
164,274311500,356.3843044799714,415.5679745795404
165,274509077,356.9981485937081,59.21877420720681
166,313499660,358.6606019305437,682.4517743809728
167,219468488,365.11763168779464,1872.6129165000712
168,232573695,365.914964787034,805.8995485386775
169,274334539,366.02486996923056,361.5489852867978
170,219476482,369.24749808708486,1755.881397089317
171,274272069,371.5614237141442,489.0800957735207
172,274486577,375.50375999302634,71.4218251977482
173,162673285,376.09472651334363,1104.491852671884
174,274384464,376.98708067926435,225.79588107620773
175,274338394,377.5262318412146,310.17767152711343
176,417570441,377.81511117208845,1971.0023730662888
177,162556395,380.8184752934457,1437.3757376891197
178,162519445,381.210518708776,1553.8530147358113
179,162689624,381.6499140206182,1006.7496185569728
180,274483796,384.6970050720793,135.46345364713036
181,313548788,385.76980410875603,645.516491398519
182,230229037,385.7791371053885,82.55192531794398
183,274338382,386.565220361075,307.41725304556115
184,417570430,390.48431686884146,1972.430795430291
185,417582749,392.8285878233376,1879.0738401032572
186,162496036,393.66337766548884,1588.2870521883747
187,274371681,395.3624399156398,242.693817334886
188,162673245,398.65858104433335,1101.3350178686453
189,274483823,398.91207026559835,127.76080617937781
190,274384500,399.21895041500574,220.5458026000574
191,274384497,399.2563324839187,225.32287936613582
192,162692999,400.8947561861276,937.1124280755561
193,219473899,401.3397845813834,1758.42767321904
194,230229059,403.6724941250391,77.50308776812206
195,162775436,404.7889667871562,913.9437843230787
196,313496758,404.8272793610923,696.1816588228729
197,274484432,408.06103038805253,105.62306183821352
198,417582774,410.7566144456637,1876.768441924941
199,230229071,410.84966267645416,71.00532241864343
200,313548854,415.2891002656224,622.0804758274702
201,274483850,415.74357223402,127.2891386479364
202,162596677,416.2538753804199,1227.8899305637144
203,274455930,416.7056600804793,172.4136572867952
204,162519496,417.23627499007654,1535.1982477997358
205,274272155,417.9796993143949,465.0622260707302
206,417572918,419.10220233741035,1912.8589848332365
207,162692944,423.783233629768,914.8765118749279
208,162686156,424.9055092606277,1015.5509260884903
209,162673191,426.15203647839445,1075.9988441488563
210,313499433,427.51756686871767,642.252983136083
211,162495858,429.53851381957435,1597.1281844878906
212,274240106,432.27719507706587,481.87626374687585
213,162775487,433.8658489058547,895.8136312868161
214,162692941,434.2271989257123,925.3735750296463
215,162616672,435.5545799344016,1190.5052380622994
216,274337459,437.48886310728716,303.926346172517
217,274314333,439.6444146618264,345.7970620469699
218,417574465,440.0676253259748,1867.0657046508127
219,162616684,440.2843347467972,1182.5252328048268
220,417544773,441.23397141686166,1988.211103194692
221,162577229,442.2346547892475,1381.3558817549272
222,313496943,450.3239950857052,654.7342999855023
223,274385187,454.9319599152655,170.3968461905996
224,274486422,458.93524843257865,32.39644830910873
225,162632805,461.1094453041913,1082.6527211582195
226,162590490,463.67528816513084,1312.6918036730092
227,274334357,464.76323455227066,302.7101483394595
228,162594536,464.88296041765153,1225.893795415374
229,232575468,467.43406439016013,712.8561896511351
230,162631539,473.4471982071402,1078.3890308028974
231,274334333,474.37186693407995,298.4528674058943
232,417545176,474.82059839522464,1952.3345802900687
233,233491456,476.08086375570025,2028.6073450358888
234,417542376,477.9146853014103,1986.9223293355906
235,162553471,478.54459674848215,1433.6722876395752
236,162632846,483.103524893332,1060.0053283518441
237,162687665,483.5566554713354,958.2182003006814
238,286231807,484.8961425489125,660.4640863936178
239,274384695,487.40644473458605,164.60207447778646
240,274338150,489.8664111898358,237.2473515333423
241,274338149,490.3088650153936,237.4240853049797
242,274202492,490.5682504517008,554.4089077925013
243,274371498,492.47211237532997,198.81688604702575
244,274239974,492.9923671078655,437.0949919351715
245,274239154,494.898928856112,447.4984188477285
246,274484247,496.00221822148285,61.503951559954366
247,417582941,499.5623689376658,1801.4555113178728
248,274314431,499.8000513081224,321.23970632688565
249,230229204,501.2933063417481,33.52633806614987
250,274224034,503.16678720395964,470.04898723109113
251,162577090,503.99214301595276,1327.3132568684018
252,162687704,505.2728323433532,952.9759860320752
253,162555767,505.34265476563684,1382.8698806407776
254,274486343,505.95144871241934,10.367563484076298
255,162519062,506.50161412386217,1490.315169906217
256,162689333,507.47843544506,907.7630806039293
257,313499150,508.3459628433022,598.5365350430801
258,232568917,510.8510404286557,790.8086120189934
259,162496255,511.31887634258385,1503.3102763982413
260,162687727,512.036003033327,948.0652822573711
261,162689341,513.3058859261373,924.1910132820503
262,159982728,517.3776346490627,1684.909190205295
263,232570129,517.6650063879064,769.557044993794
264,274334227,520.8317226088989,270.98746569042146
265,274314484,521.786943812511,295.78733506377887
266,274384748,524.4984915256919,161.4092197173965
267,417542297,525.866319973451,1941.0398080124992
268,274385041,528.9005887528505,138.50441455362022
269,417570193,529.7820443872612,1853.255849129673
270,274272404,530.0965748434867,384.27513526118304
271,417544935,531.0101929523273,1908.8164732188925
272,274337657,531.7768940813459,233.03822894006697
273,162556700,533.3927039092209,1325.1753048515186
274,162692735,534.8094080157754,842.7003648721994
275,232575586,535.8962325650116,668.1188756292145
276,159971684,535.9168417215135,1692.3854590239587
277,274484154,538.2315202193747,34.05413648895376
278,162691329,538.5162688417773,863.8439649197948
279,274384792,539.1539958312029,142.681450276777
280,274202581,539.2479566156563,522.5861189269622
281,233489108,541.4877848836429,1981.333933717864
282,274371389,541.7769009773181,160.3030150307375
283,162631418,544.0668889982759,1033.6701969715564
284,274272425,544.3455370960792,388.5009608132895
285,162594694,544.804424340197,1158.5449618799346
286,232572265,545.5662731740308,721.2801080773773
287,274239240,546.0745955867009,425.31100102635287
288,162685946,548.0298082305602,943.3040368895547
289,232575601,549.2641438880114,673.0433659620655
290,159971699,549.416768209561,1687.2509911022967
291,162632966,549.4907444554265,1019.3263952361444
292,274223174,550.5515362034628,479.6354965645994
293,274223176,550.5871085622531,479.3558883866649
294,159983060,552.3939642567768,1633.3112625369868
295,159939341,553.0909427914854,1822.8892326940131
296,274456315,553.9429892055748,70.84081361483598
297,162518982,554.7006445406745,1448.4752625370318
298,313497294,558.793383188547,600.5411389424048
299,233491633,562.8804868137252,1932.6849296579667
300,162618526,565.8387693817407,1082.865453739141
301,159982637,566.2004705894005,1650.4010294974778
302,162685894,567.026886373375,918.6282889417987
303,162691366,567.4507936832025,861.1679209519083
304,232572319,569.6602689127404,691.0647871569964
305,334800205,570.0566741455127,13.948187506755175
306,274239287,571.7140659220922,406.95565685373583
307,274456260,572.2767762803322,69.72223404963411
308,313485965,573.3109033267982,639.7927707536343
309,162519795,573.6578053520841,1416.9684081207708
310,274314599,573.7798431719381,263.95573210944167
311,162631373,574.0895879423414,1019.6710838637041
312,232573282,576.4100775243722,661.974041829733
313,458486024,577.1696023871307,1600.0434573840264
314,162629830,578.8435105378937,1032.3391372526064
315,458486045,579.2839015936996,1574.3327281524219
316,159982598,579.5813871933602,1633.2106495966254
317,274456270,580.0522194576322,66.65627725329502
318,1101948707,580.1419856051493,2018.0030456345705
319,162576959,581.4083210564787,1279.5801314834712
320,274239307,582.021563802995,401.2133172832389
321,159921360,582.3800838793268,1838.2067705166016
322,162618491,582.7685233769015,1062.9546941314577
323,274311079,589.5114278669289,290.7362714803674
324,162555615,590.9331454745113,1311.4321343684128
325,274223858,592.5464873071918,423.21521951496436
326,274239312,592.5745168917591,410.2314725482122
327,162594765,593.9811940348733,1135.903796108942
328,159939281,595.6934012349875,1802.4353592167913
329,162493486,595.7852653503144,1485.120455623611
330,157375047,602.3000676203097,2035.9853473298244
331,159968776,604.3027243077097,1697.713565330903
332,159939533,606.7187104922648,1767.0510804766318
333,313498829,607.5340973540782,532.8095108099898
334,232596340,610.0182868320379,624.4977813315883
335,232596345,611.0393612728083,618.6927469007576
336,162631291,612.8556445908467,985.0232030324563
337,233488952,613.4209987407469,1956.2474588752639
338,232566752,614.6053610170846,756.9998858458817
339,274223314,614.783691903348,435.88091747149116
340,162633101,616.106973540343,961.4657450803273
341,274272849,619.5040500038223,318.943105476181
342,162618414,619.5344862603695,1028.1786928797706
343,199687358,620.1561788382186,24.16372894404436
344,199667851,621.0990911532117,117.64169593561036
345,313497584,622.7131097077872,539.9131857052402
346,199667811,623.4917134384383,140.56696966043316
347,458486113,623.687345796051,1552.1949573811246
348,157375021,624.1380711963508,2011.4315004463967
349,162618409,624.9440425619381,1032.6508112336442
350,162594819,630.0910605451488,1116.4337696146915
351,159939202,635.2392145636547,1764.8465841586553
352,162493539,636.1104471516526,1451.925835876357
353,162521858,636.279487248392,1331.0381024134524
354,274202770,636.8197900846379,463.7492385768776
355,313498735,638.0444949912527,525.78836027237
356,162631251,639.4915014168879,979.4321727146704
357,162674986,640.6461921439633,898.2933477392163
358,1201093741,640.986635069078,522.4981607858929
359,313498719,641.0846233462506,522.5784151307695
360,1201093742,641.1075814356594,522.6088492129486
361,159971218,642.8036182869304,1648.8549024251674
362,274239404,643.2670720155509,379.33432257507627
363,274272594,644.8463974583955,310.4255834783297
364,159921471,646.3315303671119,1789.2918955548905
365,162593274,650.8511578401102,1126.2911464088222
366,162675017,651.3786054019125,882.0493945295242
367,159968833,651.4160420072799,1675.4736528995913
368,162672748,655.2050506596768,914.3499144772302
369,199662779,662.3389840449449,190.42161579308004
370,199687298,662.6419287555682,15.14729673066629
371,162492595,663.047141311728,1463.4209337506666
372,310170268,664.1217885022056,1834.1920035982166
373,274203157,664.6999561947347,430.01608286167954
374,274223720,665.042177062873,386.0105263157337
375,274272639,665.6287908125844,301.4841182160178
376,159971897,669.0566150759253,1607.881967671783
377,162576788,669.3119924964593,1203.9140235767245
378,232566656,675.1587193185284,704.9834416656282
379,274223406,676.2570690076974,406.6358542638632
380,313485741,677.8998505926138,572.5170547345871
381,162496546,680.5841844180729,1374.7241761250805
382,199659329,681.2724340382797,235.6753106312356
383,199684036,681.8249778966547,50.89386410820917
384,274239484,685.1268540652808,341.45233844223736
385,274239617,688.3170930642952,329.6739174297633
386,162593204,688.4227506258485,1084.5673194168878
387,162576754,690.8244652939087,1178.5384988585581
388,162493644,694.0924290977249,1411.9076259278759
389,162617133,698.4956601419847,1015.5852789325868
390,199683990,703.7095360804027,30.12106672637857
391,159880182,704.308384381564,1793.3066452895355
392,162553889,704.7103304839463,1257.0453943446287
393,199662671,706.1321582912062,200.45042758333543
394,232569790,708.8470199009442,638.5167896127914
395,298317160,712.6517059607521,144.92655339371575
396,162675122,713.2830470213382,849.2283859767688
