,ticid,colpx,rowpx
0,159920432,44.975873247427714,2039.2067324605664
1,417545885,50.062833617431075,676.7332613004351
2,417545554,50.80447604855593,928.0059444394184
3,29440342,51.51073344161706,64.24961153024189
4,417545595,57.07604396279112,891.4601110689882
5,417546806,57.42412744487231,600.9932963757319
6,159920734,58.76643274416583,1793.743398617553
7,417546387,59.0893937048945,289.58420060519796
8,417545492,59.20870794537528,979.6488440549543
9,417546981,59.90314801902219,741.3655718916539
10,159921471,61.87072906645854,1486.410512163136
11,159922091,63.23162903640442,1942.120342952734
12,159922198,64.21775533460078,2019.803620977765
13,417546943,64.37383111989313,716.2362398656815
14,159921360,64.57252258144656,1405.113425471963
15,159921795,65.95874493868962,1718.9425872040026
16,417570566,81.6263660105106,1064.4637605745986
17,159922008,82.06138615162197,1880.927569772729
18,417570430,82.11113573870419,1170.434177680038
19,417571039,83.93300584914547,684.6167013786486
20,159939281,84.82422677323034,1439.5032106100061
21,417570193,87.18256025543846,1355.5873504458873
22,159939202,89.09964484957683,1494.7293766336973
23,159938784,91.0802272634408,1782.1450105585336
24,417570441,91.60842096865795,1162.0953776030367
25,159939034,93.17842345516462,1612.81768346183
26,24053198,94.423926902724,187.85224979910546
27,159938476,95.17995217941031,2013.259737504224
28,24053102,95.95058513300984,282.65220552785433
29,159939341,96.42589139336552,1393.7254009572641
30,417570551,100.15658460896671,1078.9289440303467
31,159938769,102.80623797630574,1789.5106975286762
32,417572022,103.08138863482316,630.1333736885006
33,417572498,103.53108398774842,936.8023068036954
34,159939533,106.20949984956745,1471.8595605175196
35,159939904,109.78005664383967,1733.386247098424
36,24055720,110.72996096128038,89.36405386262079
37,417572785,111.1430199588767,1122.1658859343772
38,417572918,111.73144519678922,1232.6313534813476
39,159940256,116.25129769272444,1974.018769114899
40,417571735,116.67618157906128,432.9430385679542
41,24056145,118.25237853243662,143.99321343985892
42,417572401,118.53222435700756,864.7628128071134
43,159940253,123.41267065367158,1971.9321645271045
44,24056288,126.64611599653885,17.909013101191356
45,417575626,128.2631194956808,470.851240128198
46,417575395,129.70527614294997,649.719505308409
47,24056111,134.16708895416986,174.45206890895997
48,417574465,135.06251281657208,1279.5789236699036
49,417575088,138.40397671943595,844.5107852598732
50,417574741,138.814327737869,1105.6909763957574
51,417574940,140.12489146905597,951.659624959074
52,24079050,144.6986030715385,157.5655819244068
53,417582774,146.4201022644164,1251.279665657103
54,417582941,149.01607548325467,1368.536383626418
55,159969179,150.0924253556577,1805.673951232104
56,159968833,150.58405197415738,1567.4603932791242
57,417582433,151.50905665648898,1037.1351364982359
58,159969381,153.90759143057187,1952.3573099425234
59,417582749,156.2789049673463,1236.4835575963436
60,417581749,157.28309911909122,559.4127557530871
61,417581553,160.48482270420504,417.41728265413605
62,417582123,163.50289863141677,807.139866333271
63,417581428,163.67752300963963,349.10436160550796
64,159968776,163.72890396235147,1517.1071801879687
65,219469621,173.94557419469402,315.2855440844425
66,159970851,175.9583709360281,1828.7446345514688
67,159971218,177.63320227894357,1578.965863675292
68,159971073,179.0996028081453,1681.8970359988525
69,219468488,179.55500724520672,1220.530145465258
70,219468875,180.9115848862997,904.6292450431737
71,219468632,183.04042587416328,1117.063260189915
72,159971897,193.1919919237865,1626.2724347698422
73,219470695,196.09325499348256,1092.957988240594
74,159980816,198.64459013303062,1977.869949581015
75,24088857,199.74446636822688,17.42489943191541
76,219470046,200.17091025918498,566.39077178348
77,159980470,203.36409656353317,1718.5667979909772
78,219470598,204.81872536729512,1013.065253664778
79,24089343,205.81524703808688,150.84384034843237
80,24089463,205.98773569758384,48.94392365016815
81,159971699,208.08854574563046,1483.2080041654199
82,159971684,212.79749149851185,1469.6805511662037
83,159982637,226.56488798068662,1520.6158179726867
84,24106155,226.86047179087882,192.95816712163844
85,159982238,227.7838812311585,1795.445154257606
86,219472053,230.1885790015717,604.5643148844723
87,159982728,230.85143962768237,1460.9502175627579
88,159982598,231.54305049467902,1542.19238143704
89,219472741,237.07668954736653,507.19180685647035
90,24106043,237.39308119408454,100.72489851508888
91,24106221,238.00139928773086,256.6438650997041
92,219473408,240.60897466258052,1030.54085878528
93,159983399,241.81539905511542,1773.5779973867664
94,219473899,247.5242457270148,1325.203562194449
95,159983060,249.17290123871345,1521.8458923619771
96,219474354,252.1296981708878,945.5316230018981
97,24106265,253.6715896668109,305.7088371052235
98,458486258,257.10682864507504,1744.8488696174688
99,458486024,259.50343149470575,1562.7136864763131
100,24106576,260.3514352242788,19.780259974171322
101,24106374,261.228296172794,202.95488494776316
102,458486414,261.43602211765165,1878.1319699336536
103,219474474,265.2765051486417,856.5096095177141
104,219475109,265.33207307429643,350.2612790498912
105,458486489,266.537180400645,1938.6764153458485
106,458486113,267.21239188976585,1629.6021503529355
107,219474870,267.31291925391764,526.6036947740222
108,219476482,270.28276222192414,1303.3185366820649
109,458486045,278.5261678554075,1581.5590975374546
110,24108819,280.2686574950983,108.31804853894285
111,219476398,281.1978088762495,1243.4060187996745
112,219475959,286.3450662971971,881.2500093781388
113,219477077,290.958586398819,991.7123100954523
114,219477224,293.04622109268524,863.7012156658859
115,219476759,297.485026976502,1256.4918140633204
116,219477314,298.0619044241895,777.7946161400678
117,219477728,298.51099848812765,459.7054357971586
118,162492375,299.08232276710686,1868.6731107825021
119,219477246,305.26782957013563,844.7810201598323
120,162492140,307.2994841757141,2029.077802307929
121,24109063,307.9886203500718,254.3703502799623
122,162492265,308.57819206598725,1944.2928227700463
123,162492595,311.82020136146764,1718.3926993234077
124,162493811,318.85320110586355,1893.5282040797117
125,162493735,325.432416000034,1842.0207876372208
126,219478725,327.6912410845813,900.2143228904969
127,162493776,327.9146092367345,1872.2238667366644
128,219479441,331.4080839790765,1292.701490047886
129,162493644,332.2338068076112,1775.9524958990005
130,219479685,334.6423380173828,1098.491866788554
131,162493486,338.26102926390007,1653.55231946363
132,162493539,338.3095779448297,1705.8327813495246
133,219477980,341.58925451122354,334.9738695105696
134,458513011,341.62048127988163,81.11915538870527
135,219479522,345.4668914089588,1226.7060187265558
136,219480018,345.8632823563201,851.1127393774017
137,219479870,348.6214824821597,965.2518549630927
138,219479918,348.7999775040088,926.1524724770892
139,1200927612,348.85731516665084,926.0166357637312
140,162495204,348.8997479071901,1930.4853157246625
141,219480196,349.5186852020172,713.7165336673462
142,219479795,351.2104893571721,1028.239213150657
143,219481894,354.39002992736636,1185.6938052531652
144,162495858,357.0782819825911,1455.0904827669174
145,162496721,361.57125542236435,1927.6644203868966
146,1200951312,361.68642991415487,1322.6876509471592
147,219481986,363.2715529785035,1265.4973162192543
148,219482351,368.3038871559408,1212.4829145701112
149,219481867,368.63057282194944,1169.9520947903525
150,162496546,370.12439015859843,1790.41647474635
151,219480910,374.784561274676,463.1855994010207
